site1,site2,SxSx,SySy,SzSz,SySz,SzSy,SzSx,SxSz,SxSy,SySx
10,13,-0.06694984134911733,-0.06694984134911733,-0.06694984134911722,0.0,0.0,-5.93465164164253e-17,6.313444775654653e-17,0.0,0.0
10,14,0.029498892440151307,0.029498892440151296,0.029498892440151324,0.0,0.0,4.2741282518451995e-17,-4.663085781224374e-17,0.0,0.0
10,15,-0.04240098513907241,-0.04240098513907241,-0.04240098513907235,0.0,0.0,-8.298890004018733e-17,8.798978256077672e-17,0.0,0.0
11,12,-0.11140763995766571,-0.11140763995766571,-0.11140763995766576,0.0,0.0,8.836247705756861e-18,-3.0357660829594124e-18,0.0,0.0
11,13,0.06242008263148259,0.06242008263148259,0.06242008263148228,0.0,0.0,-2.596664203102783e-17,1.5964876989849053e-17,0.0,0.0
11,14,-0.030206822478705042,-0.030206822478705028,-0.030206822478704994,0.0,0.0,-5.319366908757006e-18,1.2034644114589099e-17,0.0,0.0
11,15,0.03682083430926961,0.03682083430926958,0.03682083430926947,0.0,0.0,2.835188681049594e-17,-3.3420531966865674e-17,0.0,0.0
12,13,-0.1895791108551545,-0.1895791108551545,-0.18957911085515466,0.0,0.0,4.554326750796922e-17,-4.3273219209327696e-17,0.0,0.0
12,14,0.05530177378604375,0.05530177378604372,0.05530177378604378,0.0,0.0,-1.311207002349657e-17,2.5682038960750386e-17,0.0,0.0
12,15,-0.07289452388124978,-0.07289452388124978,-0.07289452388124976,0.0,0.0,4.486564115016578e-17,-4.7840420860922883e-17,0.0,0.0
13,14,-0.09770081685082523,-0.09770081685082523,-0.09770081685082524,0.0,0.0,1.4121733296623695e-17,-1.860761978528247e-17,0.0,0.0
13,15,0.0662942950369812,0.0662942950369812,0.06629429503698121,0.0,0.0,-2.837899186480808e-17,3.3854212835859876e-17,0.0,0.0
14,15,-0.2181190187026172,-0.2181190187026172,-0.21811901870261724,0.0,0.0,-3.107608948172802e-17,4.833508391487273e-17,0.0,0.0
