193,194,0.8,0.8
194,195,1.0,1.0
195,196,0.6400000000000001,0.6400000000000001
196,197,1.0,1.0
197,198,0.8,0.8
198,199,1.0,1.0
199,200,0.5120000000000001,0.5120000000000001
200,201,1.0,1.0
201,202,0.8,0.8
202,203,1.0,1.0
203,204,0.6400000000000001,0.6400000000000001
204,205,1.0,1.0
205,206,0.8,0.8
206,207,1.0,1.0
207,208,0.4096000000000001,0.4096000000000001
208,209,1.0,1.0
209,210,0.8,0.8
210,211,1.0,1.0
211,212,0.6400000000000001,0.6400000000000001
212,213,1.0,1.0
213,214,0.8,0.8
214,215,1.0,1.0
215,216,0.5120000000000001,0.5120000000000001
216,217,1.0,1.0
217,218,0.8,0.8
218,219,1.0,1.0
219,220,0.6400000000000001,0.6400000000000001
220,221,1.0,1.0
221,222,0.8,0.8
222,223,1.0,1.0
223,224,0.3276800000000001,0.3276800000000001
224,225,1.0,1.0
225,226,0.8,0.8
226,227,1.0,1.0
227,228,0.6400000000000001,0.6400000000000001
228,229,1.0,1.0
229,230,0.8,0.8
230,231,1.0,1.0
231,232,0.5120000000000001,0.5120000000000001
232,233,1.0,1.0
233,234,0.8,0.8
234,235,1.0,1.0
235,236,0.6400000000000001,0.6400000000000001
236,237,1.0,1.0
237,238,0.8,0.8
238,239,1.0,1.0
239,240,0.4096000000000001,0.4096000000000001
240,241,1.0,1.0
241,242,0.8,0.8
242,243,1.0,1.0
243,244,0.6400000000000001,0.6400000000000001
244,245,1.0,1.0
245,246,0.8,0.8
246,247,1.0,1.0
247,248,0.5120000000000001,0.5120000000000001
248,249,1.0,1.0
249,250,0.8,0.8
250,251,1.0,1.0
251,252,0.6400000000000001,0.6400000000000001
252,253,1.0,1.0
253,254,0.8,0.8
254,255,1.0,1.0
