site1,site2,SxSx,SySy,SzSz,SxSy,SySx,SySz,SzSy,SzSx,SxSz
2,12,0.013570424324785313,0.013570424324785411,0.01357042432478526,0.0,0.0,0.0,0.0,-3.5713619561672516e-16,3.9985376121265404e-16
2,13,0.013570424324785313,0.013570424324785411,0.01357042432478526,0.0,0.0,0.0,0.0,-3.5713619561672516e-16,3.9985376121265404e-16
2,14,0.010588747918809338,0.010588747918813346,0.010588747918808438,0.0,0.0,0.0,0.0,6.48851632145675e-15,-3.22593514401337e-15
2,15,0.010588747918809338,0.010588747918813346,0.010588747918808438,0.0,0.0,0.0,0.0,6.48851632145675e-15,-3.22593514401337e-15
3,4,0.05890223284782413,0.05890223284782399,0.05890223284782414,0.0,0.0,0.0,0.0,3.362492099396259e-17,4.3574732759561865e-17
3,5,0.05890223284782413,0.05890223284782399,0.05890223284782414,0.0,0.0,0.0,0.0,3.362492099396259e-17,4.3574732759561865e-17
3,6,0.032806732780450716,0.032806732780450744,0.03280673278045088,0.0,0.0,0.0,0.0,3.443194648351348e-16,-2.530014672290101e-16
3,7,0.032806732780450716,0.032806732780450744,0.03280673278045088,0.0,0.0,0.0,0.0,3.443194648351348e-16,-2.530014672290101e-16
3,8,0.02264543395189662,0.022645433951896585,0.022645433951896644,0.0,0.0,0.0,0.0,2.2982530957689817e-15,-2.3093634053609878e-15
3,9,0.02264543395189662,0.022645433951896585,0.022645433951896644,0.0,0.0,0.0,0.0,2.2982530957689817e-15,-2.3093634053609878e-15
3,10,0.017168666917102657,0.017168666917098917,0.01716866691710306,0.0,0.0,0.0,0.0,1.4873803114574127e-14,-1.7406149134675963e-14
3,11,0.017168666917102657,0.017168666917098917,0.01716866691710306,0.0,0.0,0.0,0.0,1.4873803114574127e-14,-1.7406149134675963e-14
3,12,0.013570424324785313,0.013570424324785411,0.01357042432478526,0.0,0.0,0.0,0.0,-3.5713619561672516e-16,3.9985376121265404e-16
3,13,0.013570424324785313,0.013570424324785411,0.01357042432478526,0.0,0.0,0.0,0.0,-3.5713619561672516e-16,3.9985376121265404e-16
3,14,0.010588747918809338,0.010588747918813346,0.010588747918808438,0.0,0.0,0.0,0.0,6.48851632145675e-15,-3.22593514401337e-15
3,15,0.010588747918809338,0.010588747918813346,0.010588747918808438,0.0,0.0,0.0,0.0,6.48851632145675e-15,-3.22593514401337e-15
4,5,-0.18146834165102987,-0.18146834165102987,-0.18146834165102993,0.0,0.0,0.0,0.0,2.3419687179912116e-16,-2.120938316659278e-16
4,6,0.032806732780450716,0.032806732780450744,0.03280673278045088,0.0,0.0,0.0,0.0,3.443194648351348e-16,-2.530014672290101e-16
4,7,0.032806732780450716,0.032806732780450744,0.03280673278045088,0.0,0.0,0.0,0.0,3.443194648351348e-16,-2.530014672290101e-16
4,8,0.02264543395189662,0.022645433951896585,0.022645433951896644,0.0,0.0,0.0,0.0,2.2982530957689817e-15,-2.3093634053609878e-15
4,9,0.02264543395189662,0.022645433951896585,0.022645433951896644,0.0,0.0,0.0,0.0,2.2982530957689817e-15,-2.3093634053609878e-15
4,10,0.017168666917102657,0.017168666917098917,0.01716866691710306,0.0,0.0,0.0,0.0,1.4873803114574127e-14,-1.7406149134675963e-14
4,11,0.017168666917102657,0.017168666917098917,0.01716866691710306,0.0,0.0,0.0,0.0,1.4873803114574127e-14,-1.7406149134675963e-14
4,12,0.013570424324785313,0.013570424324785411,0.01357042432478526,0.0,0.0,0.0,0.0,-3.5713619561672516e-16,3.9985376121265404e-16
4,13,0.013570424324785313,0.013570424324785411,0.01357042432478526,0.0,0.0,0.0,0.0,-3.5713619561672516e-16,3.9985376121265404e-16
4,14,0.010588747918809338,0.010588747918813346,0.010588747918808438,0.0,0.0,0.0,0.0,6.48851632145675e-15,-3.22593514401337e-15
4,15,0.010588747918809338,0.010588747918813346,0.010588747918808438,0.0,0.0,0.0,0.0,6.48851632145675e-15,-3.22593514401337e-15
5,6,0.032806732780450716,0.032806732780450744,0.03280673278045088,0.0,0.0,0.0,0.0,3.443194648351348e-16,-2.530014672290101e-16
5,7,0.032806732780450716,0.032806732780450744,0.03280673278045088,0.0,0.0,0.0,0.0,3.443194648351348e-16,-2.530014672290101e-16
5,8,0.02264543395189662,0.022645433951896585,0.022645433951896644,0.0,0.0,0.0,0.0,2.2982530957689817e-15,-2.3093634053609878e-15
5,9,0.02264543395189662,0.022645433951896585,0.022645433951896644,0.0,0.0,0.0,0.0,2.2982530957689817e-15,-2.3093634053609878e-15
5,10,0.017168666917102657,0.017168666917098917,0.01716866691710306,0.0,0.0,0.0,0.0,1.4873803114574127e-14,-1.7406149134675963e-14
5,11,0.017168666917102657,0.017168666917098917,0.01716866691710306,0.0,0.0,0.0,0.0,1.4873803114574127e-14,-1.7406149134675963e-14
5,12,0.013570424324785313,0.013570424324785411,0.01357042432478526,0.0,0.0,0.0,0.0,-3.5713619561672516e-16,3.9985376121265404e-16
5,13,0.013570424324785313,0.013570424324785411,0.01357042432478526,0.0,0.0,0.0,0.0,-3.5713619561672516e-16,3.9985376121265404e-16
5,14,0.010588747918809338,0.010588747918813346,0.010588747918808438,0.0,0.0,0.0,0.0,6.48851632145675e-15,-3.22593514401337e-15
5,15,0.010588747918809338,0.010588747918813346,0.010588747918808438,0.0,0.0,0.0,0.0,6.48851632145675e-15,-3.22593514401337e-15
6,7,-0.17858876029432824,-0.17858876029432824,-0.17858876029432819,0.0,0.0,0.0,0.0,-3.6266536499955176e-16,4.10973430651197e-16
6,8,0.02264543395189662,0.022645433951896585,0.022645433951896644,0.0,0.0,0.0,0.0,2.2982530957689817e-15,-2.3093634053609878e-15
6,9,0.02264543395189662,0.022645433951896585,0.022645433951896644,0.0,0.0,0.0,0.0,2.2982530957689817e-15,-2.3093634053609878e-15
6,10,0.017168666917102657,0.017168666917098917,0.01716866691710306,0.0,0.0,0.0,0.0,1.4873803114574127e-14,-1.7406149134675963e-14
6,11,0.017168666917102657,0.017168666917098917,0.01716866691710306,0.0,0.0,0.0,0.0,1.4873803114574127e-14,-1.7406149134675963e-14
6,12,0.013570424324785313,0.013570424324785411,0.01357042432478526,0.0,0.0,0.0,0.0,-3.5713619561672516e-16,3.9985376121265404e-16
6,13,0.013570424324785313,0.013570424324785411,0.01357042432478526,0.0,0.0,0.0,0.0,-3.5713619561672516e-16,3.9985376121265404e-16
6,14,0.010588747918809338,0.010588747918813346,0.010588747918808438,0.0,0.0,0.0,0.0,6.48851632145675e-15,-3.22593514401337e-15
6,15,0.010588747918809338,0.010588747918813346,0.010588747918808438,0.0,0.0,0.0,0.0,6.48851632145675e-15,-3.22593514401337e-15
7,8,0.02264543395189662,0.022645433951896585,0.022645433951896644,0.0,0.0,0.0,0.0,2.2982530957689817e-15,-2.3093634053609878e-15
7,9,0.02264543395189662,0.022645433951896585,0.022645433951896644,0.0,0.0,0.0,0.0,2.2982530957689817e-15,-2.3093634053609878e-15
7,10,0.017168666917102657,0.017168666917098917,0.01716866691710306,0.0,0.0,0.0,0.0,1.4873803114574127e-14,-1.7406149134675963e-14
7,11,0.017168666917102657,0.017168666917098917,0.01716866691710306,0.0,0.0,0.0,0.0,1.4873803114574127e-14,-1.7406149134675963e-14
7,12,0.013570424324785313,0.013570424324785411,0.01357042432478526,0.0,0.0,0.0,0.0,-3.5713619561672516e-16,3.9985376121265404e-16
7,13,0.013570424324785313,0.013570424324785411,0.01357042432478526,0.0,0.0,0.0,0.0,-3.5713619561672516e-16,3.9985376121265404e-16
7,14,0.010588747918809338,0.010588747918813346,0.010588747918808438,0.0,0.0,0.0,0.0,6.48851632145675e-15,-3.22593514401337e-15
7,15,0.010588747918809338,0.010588747918813346,0.010588747918808438,0.0,0.0,0.0,0.0,6.48851632145675e-15,-3.22593514401337e-15
8,9,-0.17858876029432863,-0.17858876029432863,-0.17858876029432857,0.0,0.0,0.0,0.0,-3.279117409460781e-17,4.643957041991683e-17
8,10,0.02479240296747018,0.0247924029674702,0.02479240296747017,0.0,0.0,0.0,0.0,2.231288070975168e-16,-3.898791012257874e-16
8,11,0.02479240296747018,0.0247924029674702,0.02479240296747017,0.0,0.0,0.0,0.0,2.231288070975168e-16,-3.898791012257874e-16
8,12,0.02479240296747018,0.0247924029674702,0.02479240296747017,0.0,0.0,0.0,0.0,2.231288070975168e-16,-3.898791012257874e-16
8,13,0.02479240296747018,0.0247924029674702,0.02479240296747017,0.0,0.0,0.0,0.0,2.231288070975168e-16,-3.898791012257874e-16
8,14,0.02479240296747018,0.0247924029674702,0.02479240296747017,0.0,0.0,0.0,0.0,2.231288070975168e-16,-3.898791012257874e-16
8,15,0.02479240296747018,0.0247924029674702,0.02479240296747017,0.0,0.0,0.0,0.0,2.231288070975168e-16,-3.898791012257874e-16
9,10,0.02479240296747018,0.0247924029674702,0.02479240296747017,0.0,0.0,0.0,0.0,2.231288070975168e-16,-3.898791012257874e-16
9,11,0.02479240296747018,0.0247924029674702,0.02479240296747017,0.0,0.0,0.0,0.0,2.231288070975168e-16,-3.898791012257874e-16
9,12,0.02479240296747018,0.0247924029674702,0.02479240296747017,0.0,0.0,0.0,0.0,2.231288070975168e-16,-3.898791012257874e-16
9,13,0.02479240296747018,0.0247924029674702,0.02479240296747017,0.0,0.0,0.0,0.0,2.231288070975168e-16,-3.898791012257874e-16
9,14,0.02479240296747018,0.0247924029674702,0.02479240296747017,0.0,0.0,0.0,0.0,2.231288070975168e-16,-3.898791012257874e-16
9,15,0.02479240296747018,0.0247924029674702,0.02479240296747017,0.0,0.0,0.0,0.0,2.231288070975168e-16,-3.898791012257874e-16
10,11,-0.18146834165102954,-0.18146834165102954,-0.18146834165102949,0.0,0.0,0.0,0.0,1.8745718344396553e-17,2.041834858648633e-17
10,12,0.03682083922937419,0.03682083922937421,0.03682083922937423,0.0,0.0,0.0,0.0,1.5176134407604457e-15,-1.5118956317122541e-15
10,13,0.03682083922937419,0.03682083922937421,0.03682083922937423,0.0,0.0,0.0,0.0,1.5176134407604457e-15,-1.5118956317122541e-15
10,14,0.03682083922937419,0.03682083922937421,0.03682083922937423,0.0,0.0,0.0,0.0,1.5176134407604457e-15,-1.5118956317122541e-15
10,15,0.03682083922937419,0.03682083922937421,0.03682083922937423,0.0,0.0,0.0,0.0,1.5176134407604457e-15,-1.5118956317122541e-15
11,12,0.03682083922937419,0.03682083922937421,0.03682083922937423,0.0,0.0,0.0,0.0,1.5176134407604457e-15,-1.5118956317122541e-15
11,13,0.03682083922937419,0.03682083922937421,0.03682083922937423,0.0,0.0,0.0,0.0,1.5176134407604457e-15,-1.5118956317122541e-15
11,14,0.03682083922937419,0.03682083922937421,0.03682083922937423,0.0,0.0,0.0,0.0,1.5176134407604457e-15,-1.5118956317122541e-15
11,15,0.03682083922937419,0.03682083922937421,0.03682083922937423,0.0,0.0,0.0,0.0,1.5176134407604457e-15,-1.5118956317122541e-15
12,13,-0.18957912465837057,-0.18957912465837745,-0.1895791246583693,0.0,0.0,0.0,0.0,-9.519528201581511e-15,6.5571486932436966e-15
12,14,0.06629429850545049,0.0662942985054472,0.06629429850545145,0.0,0.0,0.0,0.0,8.291978215169138e-15,-8.253814298697648e-15
12,15,0.06629429850545049,0.0662942985054472,0.06629429850545145,0.0,0.0,0.0,0.0,8.291978215169138e-15,-8.253814298697648e-15
13,14,0.06629429850545049,0.0662942985054472,0.06629429850545145,0.0,0.0,0.0,0.0,8.291978215169138e-15,-8.253814298697648e-15
13,15,0.06629429850545049,0.0662942985054472,0.06629429850545145,0.0,0.0,0.0,0.0,8.291978215169138e-15,-8.253814298697648e-15
14,15,-0.21811904112349823,-0.21811904112349825,-0.21811904112349817,0.0,0.0,0.0,0.0,-4.388702027395921e-16,3.8663862633021385e-16
