node1,node2,energy,entanglement,error
354,355,-97.92415219615914,0.0401384603429569,-1.5543122344752192e-15
355,356,-97.92415219615911,1.0004607701007728,-3.1086244689504383e-15
356,357,-97.92415219615913,0.13485252626948613,-8.881784197001252e-16
357,358,-97.92415219615918,1.000120164519229,-3.3306690738754696e-15
358,359,-97.92415219615918,0.011223482297334757,-4.6629367034256575e-15
359,360,-97.92415219615921,1.000120164712777,-1.5543122344752192e-15
360,361,-97.92415219615914,0.1348525844449165,-1.5543122344752192e-15
361,362,-97.92415219615918,1.0004608084234041,-2.220446049250313e-16
362,363,-97.92415219615903,0.04013951399214764,7.771561172376096e-16
363,364,-97.92415219615911,1.000458937920395,-2.886579864025407e-15
364,365,-97.92415219615903,0.13463599137828722,4.440892098500626e-16
365,366,-97.92415219615897,1.0000315948705398,-2.220446049250313e-15
366,367,-97.924152196159,0.0031382889259942877,-6.661338147750939e-16
367,368,-97.92415219615893,1.0000315948705167,-2.6645352591003757e-15
368,369,-97.92415219615908,0.13463599137827018,-1.7763568394002505e-15
369,370,-97.92415219615904,1.0004589379204076,-4.440892098500626e-15
370,371,-97.92415219615907,0.040139513991947116,-1.3322676295501878e-15
371,372,-97.924152196159,1.0004608084232245,-2.220446049250313e-15
372,373,-97.924152196159,0.13485258443883225,-2.220446049250313e-15
373,374,-97.92415219615904,1.0001201647078692,-1.3322676295501878e-15
374,375,-97.92415219615903,0.01122348217511809,-3.774758283725532e-15
375,376,-97.92415219615896,1.0001201644552502,-4.218847493575595e-15
376,377,-97.92415219615914,0.1348525085647201,0.0
377,378,-97.92415219615896,1.0004607584483434,-1.9984014443252818e-15
378,379,-97.92415219615896,0.04013813963774655,-2.886579864025407e-15
379,380,-97.9241521961591,1.0004583079021014,-1.7763568394002505e-15
380,381,-97.92415219615897,0.1345683408755137,-3.552713678800501e-15
381,382,-97.92415219615908,1.0000006035300728,-1.9984014443252818e-15
382,383,-97.92415219615944,6.650552027779222e-05,-1.7763568394002505e-15
508,509,-97.92415219615998,0.13456730357350644,5.551115123125783e-16
507,508,-97.92415219615994,1.0004582982793964,1.5543122344752192e-15
506,507,-97.92415219615997,0.04013811860767798,-1.5543122344752192e-15
505,506,-97.92415219615988,1.0004607576846156,-8.881784197001252e-16
504,505,-97.92415219615988,0.13485250740411248,-8.881784197001252e-16
503,504,-97.92415219616007,1.0001201644511608,-2.4424906541753444e-15
502,503,-97.92415219615987,0.01122348216710579,-3.552713678800501e-15
501,502,-97.92415219615982,1.0001201647074445,-2.4424906541753444e-15
500,501,-97.92415219616005,0.1348525844383851,-2.220446049250313e-15
499,500,-97.92415219615992,1.0004608084233035,-4.440892098500626e-16
498,499,-97.92415219616005,0.040139513991976114,-2.220446049250313e-15
497,498,-97.92415219616004,1.000458937920387,-3.1086244689504383e-15
496,497,-97.92415219615978,0.13463599137827958,-2.220446049250313e-16
495,496,-97.9241521961599,1.0000315948705398,-5.10702591327572e-15
494,495,-97.92415219615987,0.003138288925993815,-2.220446049250313e-16
493,494,-97.92415219615988,1.0000315948705167,-3.9968028886505635e-15
