site1,site2,SxSx,SySy,SzSz,SxSy,SySx,SySz,SzSy,SzSx,SxSz
4,10,0.0012237615736624982,0.0012237615736624895,0.05881994529591322,0.0,0.0,0.0,0.0,3.2083371980689284e-18,1.3736431449133592e-16
4,11,0.0012237615736624982,0.0012237615736624895,0.05881994529591322,0.0,0.0,0.0,0.0,3.2083371980689284e-18,1.3736431449133592e-16
5,6,0.002197103975368583,0.0021971039753685764,0.11574942835620372,0.0,0.0,0.0,0.0,-1.8939505027856223e-18,1.463918615800459e-16
5,7,0.002197103975368583,0.0021971039753685764,0.11574942835620372,0.0,0.0,0.0,0.0,-1.8939505027856223e-18,1.463918615800459e-16
5,8,0.0016374033563646955,0.0016374033563646873,0.08302991378455239,0.0,0.0,0.0,0.0,3.618658441518264e-18,1.5841004465414848e-16
5,9,0.0016374033563646955,0.0016374033563646873,0.08302991378455239,0.0,0.0,0.0,0.0,3.618658441518264e-18,1.5841004465414848e-16
5,10,0.0012237615736624982,0.0012237615736624895,0.05881994529591322,0.0,0.0,0.0,0.0,3.2083371980689284e-18,1.3736431449133592e-16
5,11,0.0012237615736624982,0.0012237615736624895,0.05881994529591322,0.0,0.0,0.0,0.0,3.2083371980689284e-18,1.3736431449133592e-16
6,7,-0.16125523432298128,-0.16125523432298128,-0.19691964131858627,0.0,0.0,0.0,0.0,-8.399712570147565e-17,5.2058338019314824e-17
6,8,0.03069777321603112,0.030697773216030892,0.04913094359903597,0.0,0.0,0.0,0.0,-1.7552920586814733e-17,-8.083990226177798e-17
6,9,0.03069777321603112,0.030697773216030892,0.04913094359903597,0.0,0.0,0.0,0.0,-1.7552920586814733e-17,-8.083990226177798e-17
6,10,0.03069777321603112,0.030697773216030892,0.04913094359903597,0.0,0.0,0.0,0.0,-1.7552920586814733e-17,-8.083990226177798e-17
6,11,0.03069777321603112,0.030697773216030892,0.04913094359903597,0.0,0.0,0.0,0.0,-1.7552920586814733e-17,-8.083990226177798e-17
7,8,0.03069777321603112,0.030697773216030892,0.04913094359903597,0.0,0.0,0.0,0.0,-1.7552920586814733e-17,-8.083990226177798e-17
7,9,0.03069777321603112,0.030697773216030892,0.04913094359903597,0.0,0.0,0.0,0.0,-1.7552920586814733e-17,-8.083990226177798e-17
7,10,0.03069777321603112,0.030697773216030892,0.04913094359903597,0.0,0.0,0.0,0.0,-1.7552920586814733e-17,-8.083990226177798e-17
7,11,0.03069777321603112,0.030697773216030892,0.04913094359903597,0.0,0.0,0.0,0.0,-1.7552920586814733e-17,-8.083990226177798e-17
8,9,-0.18362798304210048,-0.18362798304210048,-0.19507972682090657,0.0,0.0,0.0,0.0,-2.5159534036499914e-17,-2.4098933177563433e-17
8,10,0.06537795438733711,0.0653779543873371,0.0677224744569158,0.0,0.0,0.0,0.0,2.7618648924305734e-18,1.4492049364942094e-18
8,11,0.06537795438733711,0.0653779543873371,0.0677224744569158,0.0,0.0,0.0,0.0,2.7618648924305734e-18,1.4492049364942094e-18
9,10,0.06537795438733711,0.0653779543873371,0.0677224744569158,0.0,0.0,0.0,0.0,2.7618648924305734e-18,1.4492049364942094e-18
9,11,0.06537795438733711,0.0653779543873371,0.0677224744569158,0.0,0.0,0.0,0.0,2.7618648924305734e-18,1.4492049364942094e-18
10,11,-0.21791072690244967,-0.21791072690244967,-0.2190589238436193,0.0,0.0,0.0,0.0,-1.3072219707947342e-17,2.631660867096461e-18
